SHOT_DIST,CLOSE_DEF_DIST,TOUCH_TIME,SHOT_CLOCK,HEIGHT_DIFFERENTIAL,HAS_HEIGHT_ADVANTAGE,LOW_CLOCK,LONG_TOUCH,HIGH_DRIBBLE,SHOT_EVENT_ID
14.7,10.2,1.5,9.1,1.0,0,0,0,0,665070ed5e77
19.9,4.5,1.0,6.4,3.0,0,0,0,0,3f13e1bef136
5.7,2.6,0.7,2.3,0.0,0,1,0,0,a451a47088ed
26.2,8.7,0.8,15.0,1.0,0,0,0,0,beb0825de1c2
22.3,5.0,1.4,5.3,2.0,0,0,0,0,5a4947dc871f
15.3,5.4,0.9,8.5,0.0,0,0,0,0,3d197a0efbd7
22.1,5.7,0.7,18.1,-1.0,0,0,0,0,fe03d27ae1ee
25.0,5.9,1.0,20.1,-3.0,0,0,0,0,53ebbf0f346c
6.4,2.4,5.8,8.2,2.0,0,0,0,0,becb5e4330bb
19.1,7.1,0.9,13.1,-3.0,0,0,0,0,6c9c0e7d9b92
21.4,4.3,1.6,3.0,-9.0,0,1,0,0,fba53096ec5a
11.9,6.3,1.3,22.0,-11.0,0,0,0,0,9beb04531a2d
13.6,2.8,7.4,14.6,1.0,0,0,0,1,316a1bb4c5ed
24.2,3.2,0.9,9.1,5.0,1,0,0,0,5e1441500bd3
14.4,2.9,3.5,5.8,-4.0,0,0,0,0,3a68c9e34ef2
22.0,7.7,0.8,15.8,-4.0,0,0,0,0,e6804d09b65e
19.9,6.2,0.9,13.0,0.0,0,0,0,0,c99bd8e188b5
25.0,5.1,0.8,12.4,0.0,0,0,0,0,25d9db06b966
24.0,7.2,1.0,11.9,1.0,0,0,0,0,6ad9c19a10d3
26.1,7.0,0.8,20.6,5.0,1,0,0,0,bbd86413510a
22.3,5.9,2.8,9.7,3.0,0,0,0,0,055231a7c9c0
3.2,19.6,1.6,20.3,-1.0,0,0,0,0,55789448dbd0
18.9,4.4,2.5,12.1,-8.0,0,0,0,0,baedd41524e9
24.7,10.8,1.3,21.7,3.0,0,0,0,0,6927b58a207b
2.8,1.3,0.0,24.0,6.0,1,0,0,0,90e7017e2902
5.4,1.0,3.0,12.6,1.0,0,0,0,0,a0ab51b89a03
25.1,5.1,0.8,8.4,-7.0,0,0,0,0,694e03219f88
23.5,3.9,4.4,16.9,-9.0,0,0,0,1,379cf455a93e
22.3,4.5,3.4,11.8,-1.0,0,0,0,0,0df316d6a387
5.3,1.5,3.3,16.4,-6.0,0,0,0,0,9c704b5a7ad9
35.0,4.9,4.8,24.0,3.0,0,0,0,0,21882ddc3638
6.8,2.7,6.4,13.3,-1.0,0,0,0,0,1e5989a16c41
2.9,1.5,0.0,10.9,3.0,0,0,0,0,62a3b9506fb4
1.8,0.8,4.5,19.0,-9.0,0,0,0,0,be3a4b2baba5
3.7,2.3,16.6,0.0,3.0,0,1,1,1,00ae409c0887
23.2,4.3,1.0,9.5,-2.0,0,0,0,0,58215f479565
6.8,1.9,3.8,7.3,1.0,0,0,0,0,6517c9543326
23.2,6.9,0.9,5.7,-1.0,0,0,0,0,e774a68ccd88
4.2,3.8,1.2,18.4,5.0,1,0,0,0,2907ddc8c19a
3.6,2.8,4.9,13.8,1.0,0,0,0,0,b5798bf9c043
18.0,4.6,1.1,15.3,-4.0,0,0,0,0,2d8aa5bafc9c
25.1,5.6,0.8,10.7,-1.0,0,0,0,0,bc552836381b
26.2,4.3,0.8,13.9,0.0,0,0,0,0,2e60266add8f
3.7,0.7,0.9,8.0,1.0,0,0,0,0,73120b897760
4.1,1.8,1.5,7.7,7.0,1,0,0,0,af5007b61146
21.0,8.3,0.7,14.6,5.0,1,0,0,0,461127ce89a7
18.7,5.0,2.3,14.8,0.0,0,0,0,0,b2ae656289f0
19.4,4.9,5.3,7.7,-3.0,0,0,0,1,ec0b139a32df
6.3,2.6,6.0,3.6,-2.0,0,1,0,0,f15b96a19b21
2.1,1.2,2.5,11.4,-1.0,0,0,0,0,a1265783cf29
4.5,2.1,2.4,18.8,5.0,1,0,0,0,70d77dfe129a
4.3,2.4,9.8,15.4,1.0,0,0,0,1,64a09c67d3d6
11.5,4.6,8.3,2.7,2.0,0,1,0,1,4506d1caa6e6
23.7,4.2,4.3,18.6,0.0,0,0,0,1,f8dbed02a96f
25.6,2.0,1.1,21.2,-6.0,0,0,0,0,44b42c80d13b
23.2,20.1,1.1,19.8,9.0,1,0,0,0,fb79e01522cd
1.5,1.6,0.0,24.0,15.0,1,0,0,0,ec94989bdc3f
10.3,3.1,7.1,4.3,0.0,0,1,0,1,d291bb56be63
12.8,3.6,3.4,5.4,4.0,0,0,0,0,ae885d751176
17.2,4.8,1.0,11.3,2.0,0,0,0,0,b6f793848486
23.7,3.9,1.2,9.6,5.0,1,0,0,0,c49db29bf410
14.6,5.6,1.2,16.0,-3.0,0,0,0,0,52e584c6ac82
17.2,6.1,8.8,0.0,-9.0,0,1,0,1,d9798082236f
2.9,2.9,0.8,20.0,-6.0,0,0,0,0,a1aa86eec6d1
0.8,2.2,7.0,15.9,-1.0,0,0,0,1,f078538598e9
3.9,3.1,1.4,18.8,-6.0,0,0,0,0,17c751f101c6
4.1,2.0,8.8,5.0,-2.0,0,1,0,0,442c35bb413f
14.0,5.1,4.3,10.1,3.0,0,0,0,1,c3de113d11ed
17.9,6.9,0.0,0.0,5.0,1,1,0,0,15f2f4e081c1
23.3,9.8,1.1,16.7,2.0,0,0,0,0,e30630aefd0c
25.0,6.7,0.8,11.8,1.0,0,0,0,0,6c539cb022eb
3.0,3.1,0.6,0.0,-2.0,0,1,0,0,d8f044c509a7
20.3,9.0,0.9,12.1,-1.0,0,0,0,0,7c5711546d1b
0.4,0.0,0.9,24.0,1.0,0,0,0,0,10f11cd01408
16.7,5.0,3.3,8.0,7.0,1,0,0,0,9e9ecdc7df8e
2.7,1.9,7.0,17.0,-10.0,0,0,0,1,2bd6d2f56671
19.4,5.0,4.1,7.5,-11.0,0,0,0,1,c6846dd5f27e
22.7,6.5,1.9,17.5,2.0,0,0,0,0,f93675140977
11.8,4.5,0.2,23.3,-8.0,0,0,0,0,0007ff231fa6
18.4,7.0,0.9,1.5,0.0,0,1,0,0,ffbf547e2bc0
0.8,3.1,5.3,18.9,-4.0,0,0,0,1,dd90e3610b51
3.8,0.4,5.8,9.9,-10.0,0,0,0,0,3272aa7f0df8
13.7,4.9,2.9,9.9,-2.0,0,0,0,0,6b9bbdfe79d6
7.1,1.5,5.1,17.3,-4.0,0,0,0,1,ebcd357b5201
11.7,2.0,1.9,12.1,0.0,0,0,0,0,34f58a3e87d9
16.0,2.2,5.7,6.3,-2.0,0,0,0,0,c97c6b73dc80
2.6,0.8,0.3,21.9,1.0,0,0,0,0,820a3ad65c1a
5.6,3.2,0.6,7.2,4.0,0,0,0,0,aeb62574342f
3.5,1.7,13.1,11.1,-5.0,0,0,1,1,31a7ba878fd6
18.0,4.4,3.8,10.1,0.0,0,0,0,0,4770e3793500
27.8,5.8,0.9,10.0,-2.0,0,0,0,0,eeb7c84d16a3
6.2,1.3,1.8,8.4,-2.0,0,0,0,0,88b618a657e0
5.8,2.2,3.9,19.2,-1.0,0,0,0,0,462c6467e504
17.1,8.6,1.2,13.4,1.0,0,0,0,0,747f1b0157fc
9.4,5.9,0.7,11.4,-2.0,0,0,0,0,3f204ff65db0
8.7,2.2,7.2,12.9,-2.0,0,0,0,1,a84192fbdb5b
15.6,6.1,10.2,14.0,-5.0,0,0,1,1,b571c95efa2a
11.4,2.8,4.8,14.5,-2.0,0,0,0,1,bf5db6cb448b
40.1,3.2,2.7,0.0,-2.0,0,1,0,0,94ec05d90379
19.3,5.5,0.8,3.0,-2.0,0,1,0,0,2023c5b672a9
32.9,0.3,3.9,0.0,-1.0,0,1,0,1,a8e0b46518eb
2.5,3.8,7.0,17.5,3.0,0,0,0,1,ce0e59ed8cfb
3.5,3.1,4.9,10.1,-6.0,0,0,0,0,2944557b2e61
22.6,4.3,1.0,12.8,0.0,0,0,0,0,65e1645812b0
24.0,5.5,3.2,11.1,-8.0,0,0,0,0,d86ff9fb0a37
20.0,6.8,2.2,7.3,-3.0,0,0,0,0,8c5f5ea021de
1.8,2.6,0.9,20.0,5.0,1,0,0,0,160da4980bce
9.0,4.4,2.1,15.6,-1.0,0,0,0,0,fcf93c6ef51b
3.0,0.9,1.4,20.8,3.0,0,0,0,0,3f77df8be506
20.1,6.3,0.9,12.9,-1.0,0,0,0,0,c263733cd56d
8.2,3.1,1.9,10.2,-2.0,0,0,0,0,4bc4e5d173c0
23.5,5.9,0.1,0.5,-5.0,0,1,0,0,26e7a8faa7c7
6.3,8.1,1.8,21.6,5.0,1,0,0,0,2f29f5dbbfa2
4.3,0.1,8.7,5.9,-12.0,0,0,0,1,4f94f58c01d9
14.1,3.7,2.8,16.2,-5.0,0,0,0,0,367c70ea97c7
3.3,2.1,0.6,12.4,0.0,0,0,0,0,592f8cef0361
24.5,5.9,0.8,6.2,1.0,0,0,0,0,e574d3643d85
8.8,3.0,1.6,8.7,0.0,0,0,0,0,f110143cce45
4.0,3.7,1.7,14.9,-2.0,0,0,0,0,c4f62b30d321
7.3,5.0,8.8,15.9,0.0,0,0,0,1,b17d16c6eea4
24.7,11.3,0.8,8.0,1.0,0,0,0,0,e391ca6514dd
22.3,6.7,0.9,9.0,5.0,1,0,0,0,1f1b7fede75b
24.1,3.2,1.4,20.7,1.0,0,0,0,0,06fc73a23065
5.4,3.7,0.9,12.8,0.0,0,0,0,0,318b7fb07b11
3.9,4.8,1.7,6.2,0.0,0,0,0,0,195b4713af56
1.6,1.4,2.0,18.6,-3.0,0,0,0,0,dc117c9e561f
18.9,4.1,1.4,8.0,3.0,0,0,0,0,cb6dee76d4f1
20.5,15.1,1.3,14.4,-3.0,0,0,0,0,a660339d342f
22.8,14.1,0.6,8.8,-5.0,0,0,0,0,e5de44698865
21.0,4.4,13.5,11.0,1.0,0,0,1,1,a51c0aa57212
10.8,2.1,2.2,12.2,3.0,0,0,0,0,e38fcb0eac44
14.1,2.7,4.2,4.6,1.0,0,1,0,0,397513799fd3
25.7,4.9,1.9,16.7,-2.0,0,0,0,0,0a0dd723f897
5.0,2.4,1.0,18.8,1.0,0,0,0,0,b86d4a3e1665
17.4,8.7,0.9,10.2,0.0,0,0,0,0,d7f11a0484eb
2.9,2.3,0.8,4.8,5.0,1,1,0,0,063ef22f937e
1.0,1.2,0.1,24.0,-6.0,0,0,0,0,dde557a6c68d
24.1,6.1,0.8,8.2,2.0,0,0,0,0,91ffb9191850
15.4,5.7,7.3,7.5,-10.0,0,0,0,1,904c19fe25f1
7.3,2.1,4.7,12.3,-2.0,0,0,0,0,622b0c667922
24.9,2.7,4.4,3.0,0.0,0,1,0,0,6a025977bce1
24.4,3.7,0.7,17.4,-2.0,0,0,0,0,890293a096df
5.0,1.4,0.7,13.3,-2.0,0,0,0,0,eac676f98de8
9.8,3.7,2.8,9.9,-1.0,0,0,0,0,2580a2524956
3.4,1.9,2.7,8.9,-1.0,0,0,0,0,d1e43c33b197
23.5,4.1,0.8,4.8,0.0,0,1,0,0,7d4dd7d1a496
9.3,3.8,5.8,10.2,3.0,0,0,0,0,821bc6de19da
14.9,4.1,9.8,9.1,0.0,0,0,0,1,a8e7a2f97089
8.3,2.3,8.7,12.5,-4.0,0,0,0,1,bce7488af7f0
9.7,4.2,2.6,4.2,3.0,0,1,0,0,be3190a13453
7.8,2.2,8.2,15.5,-6.0,0,0,0,1,5a19bc19c62f
18.0,6.7,3.2,15.0,1.0,0,0,0,0,73ddf4b3e543
1.7,4.4,1.2,4.0,1.0,0,1,0,0,19defc12bfc4
22.9,6.4,0.9,20.4,-5.0,0,0,0,0,ed9ac4b72707
16.8,2.5,3.3,13.3,0.0,0,0,0,0,abceeff43da7
25.6,4.8,0.8,11.1,7.0,1,0,0,0,d4afc00be47e
1.5,4.0,1.4,12.6,1.0,0,0,0,0,e81a9ae6893b
4.5,4.1,4.5,19.0,-6.0,0,0,0,1,a143b5f43241
22.7,6.3,1.1,23.1,1.0,0,0,0,0,bddb432fbf50
5.8,2.6,1.8,6.4,-7.0,0,0,0,0,e71542658949
2.0,1.3,1.3,23.1,-1.0,0,0,0,0,8b92aa241c32
1.3,2.3,0.6,24.0,3.0,0,0,0,0,0e473fd5553d
6.2,2.0,5.0,3.8,-1.0,0,1,0,0,4e08c4531d62
17.7,3.6,3.5,7.6,0.0,0,0,0,0,fffb34102b75
17.5,8.3,1.0,6.9,-3.0,0,0,0,0,c65b87f9748d
16.2,3.9,2.6,17.2,-1.0,0,0,0,0,e8d082414bc6
25.5,7.9,1.4,16.0,-10.0,0,0,0,0,b1599918facc
24.8,3.7,0.7,3.1,5.0,1,1,0,0,bd3ec5a666f6
1.3,3.1,0.0,24.0,-2.0,0,0,0,0,30326f720d14
19.4,4.3,1.8,12.6,4.0,0,0,0,0,f92a91df3bf9
4.5,1.1,6.2,18.5,3.0,0,0,0,1,302da5613a28
22.9,4.1,1.1,19.9,2.0,0,0,0,0,1d19d341830c
9.4,3.4,5.0,5.6,5.0,1,0,0,0,2b34384e697e
19.2,4.3,10.4,12.8,-12.0,0,0,1,1,0d2090fc4412
6.7,3.0,2.0,11.4,-2.0,0,0,0,0,bf63b2f4e7e4
25.2,6.6,0.6,6.6,-6.0,0,0,0,0,c5d62317e80b
6.4,3.2,4.2,21.0,1.0,0,0,0,0,78417fddedb0
24.3,4.5,7.5,16.5,-2.0,0,0,0,1,6c936741ad46
11.3,2.7,2.5,12.6,0.0,0,0,0,0,e87a6a959a30
1.7,0.0,1.0,17.7,4.0,0,0,0,0,2edd4f78890e
3.5,1.2,4.1,8.5,1.0,0,0,0,0,1bad94301fe5
9.4,3.4,0.8,13.9,-7.0,0,0,0,0,eb9b1815b885
26.7,5.6,0.9,7.2,-1.0,0,0,0,0,9aa4d675f121
24.1,5.1,0.4,5.9,4.0,0,0,0,0,5d15a11dcb89
19.5,10.3,1.4,6.1,-1.0,0,0,0,0,fb9833aca43e
5.3,0.7,11.1,13.3,-10.0,0,0,1,1,226bbe964e33
3.2,4.6,0.6,13.7,-4.0,0,0,0,0,948ecc569073
2.5,1.8,1.4,22.7,0.0,0,0,0,0,19478ac27714
4.4,3.3,7.2,10.0,2.0,0,0,0,1,ec8ce82d40e6
16.8,5.2,1.4,12.0,0.0,0,0,0,0,233b02d0625c
23.8,13.6,3.5,22.0,-4.0,0,0,0,0,b5fc1b4a096f
5.7,4.1,2.4,14.9,-3.0,0,0,0,0,382c4f3d702c
4.1,0.6,1.7,9.8,-1.0,0,0,0,0,aefc2949d9eb
1.7,0.0,5.1,6.9,2.0,0,0,0,0,e366cd8dd2d8
4.4,3.9,0.1,24.0,-2.0,0,0,0,0,938be673ab2c
24.9,5.1,1.0,6.5,-4.0,0,0,0,0,914a2aab39f1
7.3,3.6,7.8,16.5,1.0,0,0,0,1,40a459ab0da8
25.1,5.0,10.6,12.7,-2.0,0,0,1,1,594ae5a3877c
6.3,3.4,2.3,12.6,0.0,0,0,0,0,d4be9f707470
22.7,4.4,0.6,7.3,-2.0,0,0,0,0,098e6df96fa3
26.4,3.4,2.1,11.0,4.0,0,0,0,0,954150e5b189
25.8,13.2,1.2,17.9,0.0,0,0,0,0,00a76100b225
3.4,4.3,3.3,11.0,-8.0,0,0,0,0,2c0cecb62e12
24.3,6.0,4.0,20.6,4.0,0,0,0,0,972540be7b33
10.0,5.3,3.0,21.7,-4.0,0,0,0,0,a011bae41f89
22.1,6.0,0.8,6.8,1.0,0,0,0,0,48d2790a8257
3.9,1.6,9.4,14.9,-8.0,0,0,0,1,7ea2e1cc8c51
3.8,2.6,5.0,7.5,-7.0,0,0,0,0,635cffab494b
2.0,1.7,2.5,3.0,1.0,0,1,0,0,929e83abbbfe
18.7,2.8,2.4,11.6,7.0,1,0,0,0,42c1d21353bd
19.1,6.5,0.8,15.7,-2.0,0,0,0,0,bc352f0cdcdd
8.2,3.0,1.5,13.6,-8.0,0,0,0,0,e886f68fca89
22.2,3.8,1.2,6.3,3.0,0,0,0,0,7f5ec0cbf3fb
8.6,1.8,6.0,0.0,-9.0,0,1,0,1,17a8fb03ea21
7.7,2.4,-0.6,8.0,-3.0,0,0,0,0,2c36363608ae
5.0,3.1,0.0,24.0,-5.0,0,0,0,0,736c36635f32
16.2,3.1,0.0,0.6,-3.0,0,1,0,0,5846f2438856
20.1,7.0,0.9,12.2,-4.0,0,0,0,0,b29e3bf9f0e0
24.5,1.7,1.2,6.5,4.0,0,0,0,0,a1c81412361d
10.8,4.2,2.1,6.8,-2.0,0,0,0,0,678be160fc5c
11.4,3.4,3.0,20.9,-5.0,0,0,0,1,8f60e8507c17
23.0,4.0,1.0,17.5,2.0,0,0,0,0,e828c4208945
17.7,6.3,1.2,8.7,0.0,0,0,0,0,162cb9d68af1
24.7,4.8,1.8,17.0,-7.0,0,0,0,0,6c0cbca0858d
22.1,4.6,1.0,15.5,-2.0,0,0,0,0,789f92949288
7.9,2.5,1.3,16.4,3.0,0,0,0,0,aaa67fae640d
20.1,5.5,1.8,9.7,-1.0,0,0,0,0,65f741245388
0.7,2.1,8.8,5.1,1.0,0,0,0,1,254422205bfd
1.1,2.7,1.2,16.0,5.0,1,0,0,0,6c45c0187425
6.6,5.9,0.2,9.7,-1.0,0,0,0,0,737b06411965
19.5,3.6,0.7,13.6,3.0,0,0,0,0,a1f86452d0cc
2.3,2.6,0.4,24.0,9.0,1,0,0,0,72e7b05d19a7
4.6,1.6,0.4,24.0,0.0,0,0,0,0,72f05d7a53e0
24.9,6.4,0.8,14.8,4.0,0,0,0,0,d51173aea0cf
24.5,6.6,1.4,10.0,1.0,0,0,0,0,20e5ca834037
31.0,7.6,0.8,15.0,3.0,0,0,0,0,36044f34b204
18.6,10.0,1.0,10.7,0.0,0,0,0,0,64307e902576
7.0,3.6,1.8,1.5,-1.0,0,1,0,0,6f594b199399
21.2,1.2,1.9,11.2,0.0,0,0,0,0,4cbb11ac7b15
6.9,1.1,3.3,11.9,1.0,0,0,0,0,335d4eeac23d
25.9,5.6,1.5,15.1,0.0,0,0,0,0,12bf1be3530c
22.9,4.7,0.7,1.8,-2.0,0,1,0,0,d034d15c6082
24.6,4.3,0.7,17.0,1.0,0,0,0,0,addc78968194
20.5,4.7,5.1,11.8,4.0,0,0,0,1,8a2076f2764e
16.4,1.4,2.9,5.0,-4.0,0,1,0,0,783fd99f1975
23.7,6.0,7.4,17.0,-6.0,0,0,0,1,942285bb88d2
17.3,2.5,1.3,6.0,-3.0,0,0,0,0,d03a585d713e
2.8,1.1,1.5,9.0,4.0,0,0,0,0,900af88cadd3
1.6,2.0,2.4,9.6,-3.0,0,0,0,0,e03a22422f53
6.5,2.5,0.9,23.6,0.0,0,0,0,0,8bdffc5e1aed
2.3,6.8,0.6,22.0,-2.0,0,0,0,0,7ff0e8e413ca
20.5,4.1,7.0,0.0,-1.0,0,1,0,1,264a43119394
14.7,3.8,1.6,15.5,1.0,0,0,0,0,e76c05f660cc
14.7,4.3,3.1,17.0,-2.0,0,0,0,0,a9702df220c9
22.6,14.6,0.9,1.1,2.0,0,1,0,0,6541318b7d16
27.0,3.4,12.7,12.0,4.0,0,0,1,1,24cc3034ba94
25.2,9.3,0.7,0.0,-5.0,0,1,0,0,94771e85b9ce
16.0,5.5,1.0,13.5,-3.0,0,0,0,0,5ea1c0e5b31c
13.1,4.5,7.6,13.0,2.0,0,0,0,1,be52710953c3
3.5,1.6,5.1,18.6,-5.0,0,0,0,1,1dcf9431c496
22.4,8.0,0.9,15.1,-1.0,0,0,0,0,c4aad960d641
4.3,2.2,4.1,14.0,0.0,0,0,0,0,220e942e6456
19.3,6.3,0.8,8.8,1.0,0,0,0,0,855c534877db
16.4,2.0,1.4,15.7,1.0,0,0,0,0,b4d5e1830c77
4.7,2.5,1.7,20.0,6.0,1,0,0,0,425fbcf7ae63
11.0,1.5,5.4,4.7,1.0,0,1,0,0,d2aa0b566867
7.2,1.7,1.9,11.5,-3.0,0,0,0,0,72e3287434fc
14.5,5.4,2.6,7.5,3.0,0,0,0,0,a352d6fdfefe
25.4,5.5,0.8,5.5,4.0,0,0,0,0,28b4ee72df98
24.4,4.4,3.0,20.2,4.0,0,0,0,0,3b5ebbd57484
11.5,3.3,4.4,20.0,-2.0,0,0,0,0,b44abe70237e
2.8,0.0,1.5,21.6,-1.0,0,0,0,0,5cd80de48f87
4.6,2.6,1.1,17.3,7.0,1,0,0,0,bb897ed40f5c
2.7,3.4,4.8,16.2,-9.0,0,0,0,1,318319f8b64d
1.8,1.1,3.8,8.1,-1.0,0,0,0,0,b7c59982e54c
25.0,6.0,0.7,10.0,5.0,1,0,0,0,6c43b6c82071
5.3,1.9,1.2,21.3,1.0,0,0,0,0,8ec2ff07f7f8
6.1,0.0,4.4,19.4,-1.0,0,0,0,1,be242202cac6
20.4,3.7,1.7,9.5,1.0,0,0,0,0,771ebf519ee3
22.3,2.6,0.7,15.2,-4.0,0,0,0,0,6333fb3e9b1a
13.9,2.9,5.4,3.7,0.0,0,1,0,1,44dcfd4c978a
0.6,2.0,1.4,4.9,3.0,0,1,0,0,c70eed3ac505
2.2,3.9,0.4,19.1,-1.0,0,0,0,0,1b6535bb5c0a
24.8,14.5,3.9,20.7,-3.0,0,0,0,0,379e582f3758
6.4,2.3,4.2,20.7,-1.0,0,0,0,0,2e9f6e0b2a59
13.5,4.2,6.0,6.6,3.0,0,0,0,0,39c6a3e4ec7f
19.4,7.6,0.8,14.0,1.0,0,0,0,0,604f23b906ec
18.1,8.7,1.0,12.2,2.0,0,0,0,0,7d0541d5f896
19.6,4.1,3.1,3.1,-5.0,0,1,0,0,4b8172f42d91
17.0,11.9,0.9,13.7,7.0,1,0,0,0,10105d0f8959
3.5,1.8,3.0,10.9,1.0,0,0,0,0,3fcf9cdfa3cf
7.2,2.3,5.1,10.8,-7.0,0,0,0,0,de82fb2261e0
24.1,4.8,1.1,11.0,-6.0,0,0,0,0,fa9ae7182ffc
5.5,3.4,2.0,8.3,-2.0,0,0,0,0,28fefb4a5966
1.1,3.3,2.4,21.8,-2.0,0,0,0,0,b21fd6c6116c
18.8,4.3,0.9,15.0,1.0,0,0,0,0,78092367deec
18.5,7.2,0.7,3.6,-1.0,0,1,0,0,2678e3bfb6e8
20.3,6.1,1.0,8.6,-4.0,0,0,0,0,73b3fe8ccadf
20.6,4.1,11.4,12.0,-1.0,0,0,1,1,806832e8cfb3
26.4,6.7,1.2,17.7,-6.0,0,0,0,0,400c5694b98b
1.9,3.1,15.2,0.0,-13.0,0,1,1,1,3ac523714ed4
22.2,4.9,1.7,15.1,-2.0,0,0,0,0,c121ff697941
26.1,6.4,0.8,0.0,-8.0,0,1,0,0,578f3837aa1c
2.3,0.0,1.3,18.5,0.0,0,0,0,0,3f088858c6aa
19.9,5.8,1.9,20.3,-1.0,0,0,0,0,df470c11b797
12.0,2.3,2.1,4.4,-1.0,0,1,0,0,9fe5666bdc58
5.4,3.7,1.4,9.3,-3.0,0,0,0,0,11503584a8af
0.5,1.6,0.3,24.0,3.0,0,0,0,0,5da594449864
11.7,3.4,19.6,0.0,-5.0,0,1,1,1,2f89dc1d6e22
5.1,2.5,8.3,15.3,-1.0,0,0,0,1,3bbbf4071b0b
17.8,4.3,1.0,12.5,-1.0,0,0,0,0,fc4fd08b705d
6.5,2.6,6.2,9.3,3.0,0,0,0,0,94a8f0502043
11.8,1.8,13.4,2.0,-6.0,0,1,1,1,aac66a0d7da9
19.9,4.4,1.3,6.9,0.0,0,0,0,0,bae05a634694
7.0,0.9,4.4,11.9,-4.0,0,0,0,1,53bff1275061
24.7,7.7,0.9,18.5,-1.0,0,0,0,0,346601299621
21.9,5.0,3.2,1.8,-2.0,0,1,0,0,9ca31b4fa55e
5.6,2.7,0.0,16.6,4.0,0,0,0,0,6863618eb95e
20.9,6.6,2.2,15.3,-1.0,0,0,0,0,56231e803359
18.5,6.4,3.1,13.9,-4.0,0,0,0,0,9e9beb228ba8
8.5,1.6,3.4,6.3,2.0,0,0,0,0,ae9a4aa072f4
28.5,5.5,2.6,9.0,0.0,0,0,0,0,70392f7cb471
25.3,3.6,1.0,18.0,3.0,0,0,0,0,26e6c22a34ec
9.7,2.0,1.3,15.7,0.0,0,0,0,0,59bde9341a08
17.5,4.3,3.4,15.7,-1.0,0,0,0,0,836304d81fe9
6.3,6.1,19.6,4.0,-2.0,0,1,1,1,2a11ac6a6a16
27.0,4.7,1.3,15.7,0.0,0,0,0,0,52f5c3f3707b
14.8,2.9,0.4,14.9,1.0,0,0,0,0,e13fd736a453
20.3,6.3,1.0,14.0,3.0,0,0,0,0,c889898fabd9
22.3,9.2,0.8,18.4,-8.0,0,0,0,0,963a55af6edd
22.9,1.8,1.0,14.5,2.0,0,0,0,0,371072d6cd74
23.0,5.7,0.9,3.2,5.0,1,1,0,0,10a91805e52e
24.6,5.7,0.8,17.0,-4.0,0,0,0,0,987b6f6652ee
18.3,2.8,4.5,5.9,1.0,0,0,0,0,8972e9afce18
24.4,4.7,1.0,15.6,-3.0,0,0,0,0,fee0b00c2c04
1.8,1.2,5.6,6.2,-5.0,0,0,0,0,e52bbe2f8adb
24.8,2.3,7.7,5.0,1.0,0,1,0,0,20168f3a7c60
2.5,0.2,0.7,6.1,6.0,1,0,0,0,07f00bc19bc4
24.1,6.7,0.6,19.8,1.0,0,0,0,0,99dbaacdd8f9
15.9,4.6,1.0,17.1,-1.0,0,0,0,0,a5178bae1ac9
1.7,1.9,0.0,24.0,1.0,0,0,0,0,e5684cf51d60
7.2,2.5,4.3,12.0,-1.0,0,0,0,0,90672914fc6a
2.4,0.8,10.4,13.0,-4.0,0,0,1,1,0233a5b50990
11.6,2.4,3.5,1.3,9.0,1,1,0,0,2a951e258c3d
1.1,4.0,0.9,8.8,-1.0,0,0,0,0,547633d08da6
2.3,1.2,1.0,16.0,-1.0,0,0,0,0,593006391784
24.0,8.1,6.7,17.1,2.0,0,0,0,1,201a248a2a04
8.3,2.5,1.4,10.6,5.0,1,0,0,0,7bed4f879379
25.1,3.5,2.9,17.8,2.0,0,0,0,0,2c6cabf7e1fd
7.8,7.2,5.0,12.0,0.0,0,0,0,0,acd247ee4910
4.1,0.2,2.9,1.7,-1.0,0,1,0,0,6a3b1eaf51b9
18.1,3.3,10.5,12.7,-4.0,0,0,1,1,49a19ba9619c
27.1,5.9,0.9,9.7,0.0,0,0,0,0,b3d3e40eaf99
3.5,0.9,1.1,23.7,-6.0,0,0,0,0,54b1efe92796
23.5,9.8,0.9,9.9,5.0,1,0,0,0,38a3be2ac07c
21.1,5.0,1.3,20.6,1.0,0,0,0,0,d8be739b047d
18.9,4.6,2.6,16.7,2.0,0,0,0,0,c197e1a88872
21.2,5.4,2.2,9.7,-6.0,0,0,0,0,6619b28a6e70
5.0,3.0,5.1,19.4,-7.0,0,0,0,1,3ba10497e22d
24.3,4.1,0.7,8.0,3.0,0,0,0,0,4b5213d4ea3d
14.2,4.0,12.8,10.2,-5.0,0,0,1,1,80209309ed02
24.5,7.7,0.9,20.0,0.0,0,0,0,0,a32aab6a50ca
12.7,3.4,0.2,23.7,1.0,0,0,0,0,1030afde8d76
5.2,4.1,2.7,11.7,-10.0,0,0,0,0,ae80e81b2647
5.4,1.7,4.6,17.4,-1.0,0,0,0,1,c81317834997
5.7,0.6,0.7,8.4,-3.0,0,0,0,0,4227eb212eaf
24.2,5.8,0.7,7.0,5.0,1,0,0,0,7e46b11596d5
17.4,6.8,0.9,11.0,0.0,0,0,0,0,a9c5015af4fc
14.0,3.2,2.8,4.8,6.0,1,1,0,0,e6b96b6ca2df
6.2,3.2,8.8,15.5,-7.0,0,0,0,1,e2d3033abba7
8.2,2.6,3.5,8.6,-2.0,0,0,0,0,736f6f786c86
