pitch_speed_mph,arm_slot,cog_velo_pkh,elbow_absorption_fp_br,elbow_flexion_fp,elbow_pronation_fp,elbow_transfer_fp_br,glove_shoulder_abduction_fp,glove_shoulder_external_rotation_fp,lead_grf_x_max,lead_grf_z_max,lead_hip_absorption_fp_br,lead_hip_transfer_fp_br,lead_knee_absorption_fp_br,lead_knee_extension_angular_velo_max,lead_knee_extension_from_fp_to_br,lead_knee_generation_fp_br,lead_knee_transfer_fp_br,max_cog_velo_x,max_elbow_extension_velo,max_elbow_flexion,max_rotation_hip_shoulder_separation,max_shoulder_external_rotation,max_shoulder_horizontal_abduction,max_shoulder_internal_rotational_velo,max_torso_rotational_velo,pelvis_anterior_tilt_fp,pelvis_lumbar_transfer_fp_br,pelvis_rotation_fp,rear_grf_mag_max,rear_grf_x_max,rear_hip_generation_pkh_fp,rear_knee_transfer_pkh_fp,shoulder_generation_fp_br,shoulder_horizontal_abduction_fp,shoulder_internal_rotation_moment,stride_angle,stride_length,torso_anterior_tilt_mer,torso_lateral_tilt_br,torso_lateral_tilt_fp,session_pitch,user,session_mass_kg,session_height_m,age_yrs,playing_level,p_throws
85.1,47.1114,0.4107,50.9878,89.0009,11.3699,358.7203,68.6778,-36.0143,1118.9054,1781.2848,81.8904,81.7816,13.365,644.4971,23.2137,33.7493,53.4038,3.0013,1971.6827,98.6784,36.9864,185.263,70.7206,4543.141,1029.9286,4.9994,165.1587,37.696,1562.7999,915.6944,154.041,59.5801,51.2609,69.7315,109.0192,-3.4426,0.7761,27.0054,19.8126,-5.8835,2865_4,1624.0,87.5448,1.8796,21.25,college,R
85.1,42.1042,0.3827,47.0334,85.362,12.8078,351.503,72.0629,-29.4257,1062.5076,1848.7734,84.2808,84.663,12.372,679.9763,22.5247,39.7975,49.6553,2.911,1976.7022,98.6018,37.4324,184.5613,69.6088,4510.2817,996.4586,4.8381,182.1399,30.9151,1439.19,789.2742,128.6634,63.9103,53.0359,64.5239,103.3618,-3.9995,0.758,27.473,17.3057,-7.22,2865_5,1624.0,87.5448,1.8796,21.25,college,R
87.8,41.5857,0.1786,22.3812,101.4337,29.8435,361.7109,77.6012,-13.2168,1201.2524,1902.4798,70.4102,56.0306,0.9632,423.0762,12.2122,23.7966,49.8201,2.9285,2086.1101,118.0968,32.0688,191.5387,42.28,4333.7918,938.8637,15.1889,94.3764,69.7256,1129.7649,632.5913,122.4557,35.6053,49.3636,35.9202,109.8561,3.5482,0.7924,30.388,19.4691,12.6312,2882_1,1630.0,88.9056,1.8542,22.52,college,R
84.9,41.4237,0.1964,22.2758,101.3422,26.8992,349.3613,81.3882,-10.226,1156.6802,1822.1074,57.8421,52.4767,2.1976,366.3211,11.0996,24.3972,47.9902,2.9474,2096.193,117.1344,31.1357,188.7312,41.1235,4328.0161,908.6419,13.4593,114.531,63.9703,1114.8992,645.3131,122.496,33.8459,44.8979,36.2343,103.7337,2.0207,0.7995,29.548,20.0005,8.9363,2882_2,1630.0,88.9056,1.8542,22.52,college,R
84.1,41.3256,0.1267,27.4218,99.4718,28.7875,356.408,85.6363,-10.6252,1234.7587,1927.2799,70.9055,77.9004,5.373,348.6223,13.6577,22.6975,60.5051,2.9474,2031.6846,116.0329,30.914,189.2595,40.3674,4278.0398,966.8541,11.8938,137.0315,60.6997,1091.8993,617.9905,115.7271,35.2684,51.8822,36.3042,103.9642,4.0615,0.8003,28.8676,18.6326,7.915,2882_4,1630.0,88.9056,1.8542,22.52,college,R
83.4,39.2413,0.1456,26.3064,98.5273,28.4581,340.6625,79.3962,-7.4306,1170.7758,1861.489,60.7823,58.5024,2.5661,368.5996,10.2107,20.7912,47.736,2.9474,2028.1612,117.378,30.6357,188.2508,41.1277,4205.8642,905.7531,15.16,98.5936,67.5542,1081.7992,615.9062,110.6715,36.5594,44.4484,32.7206,99.8739,4.3027,0.801,27.3872,17.3037,10.3933,2882_5,1630.0,88.9056,1.8542,22.52,college,R
79.5,25.7291,0.3214,68.0464,94.4044,34.9767,416.6712,77.5845,4.4293,1205.2252,2218.9428,89.551,33.8851,22.315,262.5826,1.7327,28.6234,47.9732,3.0202,2270.1376,107.1089,26.5489,166.1907,63.4243,4279.1341,868.6483,9.4047,188.1617,33.0049,1886.0312,1082.0245,144.5526,57.7977,90.9593,63.4243,102.9817,7.8931,0.8184,-1.0879,1.9263,-20.1874,2889_1,1547.0,111.132,1.8542,21.75,college,R
79.8,29.1118,0.2911,71.3562,90.4532,33.5756,413.1888,78.4359,5.7151,1272.6772,2255.5351,107.971,57.4202,7.6646,232.3568,8.4367,34.8285,58.7672,3.0026,2377.7937,107.4366,25.9397,167.0909,62.8797,4307.976,869.7557,9.9183,160.189,35.1788,1974.1917,1149.5267,198.8741,54.1539,91.0702,62.6507,101.5938,9.5093,0.8411,-3.0756,2.9433,-19.2445,2889_2,1547.0,111.132,1.8542,21.75,college,R
78.4,26.7429,0.2857,79.8723,95.4786,19.9204,350.7937,80.1346,2.7662,1136.3135,2075.4621,96.77,19.9217,23.5605,293.0896,1.3516,27.3839,41.1816,3.0202,2424.0664,109.2427,28.3979,171.4975,62.6732,4282.7878,881.1464,8.402,166.9467,29.0517,1954.842,1039.1181,150.2295,74.6021,110.68,61.8591,71.0149,5.7203,0.8145,0.1986,1.9481,-21.3288,2889_3,1547.0,111.132,1.8542,21.75,college,R
78.6,21.5525,0.3463,81.0288,94.5808,40.9375,407.5392,77.8274,7.7164,1154.5423,2172.6966,105.5197,34.7724,23.0915,245.0806,1.4293,27.0241,52.3386,2.9838,2345.4317,110.3041,25.3203,163.8937,63.6312,4322.5178,891.8455,9.6801,181.2252,28.115,1903.6936,1084.4217,158.8788,60.0897,100.9845,63.1925,96.3384,9.1102,0.8212,-2.0587,-0.3744,-23.248,2889_4,1547.0,111.132,1.8542,21.75,college,R
79.4,26.3418,0.3036,66.1158,97.6524,39.0277,407.165,84.6485,0.3569,1288.6351,2259.0694,120.1249,51.1669,17.8274,293.1925,8.209,42.0807,67.3325,2.9838,2399.678,110.6524,26.6223,171.381,64.3201,4704.5375,877.8757,10.6467,176.3479,32.8647,1883.4994,1041.4721,169.8773,55.8272,94.1975,64.3201,102.9339,5.9447,0.8242,1.0769,1.6838,-19.2843,2889_5,1547.0,111.132,1.8542,21.75,college,R
87.3,39.2945,0.4003,74.3337,87.3069,-1.5222,438.6499,68.6119,-54.5134,1307.1129,1907.5705,153.7791,54.182,16.8084,480.1949,17.3103,42.8929,71.8266,3.256,2356.3908,108.8485,39.1019,161.2508,53.2485,3949.4295,1168.7431,20.5018,159.6733,25.5113,2100.6879,1128.3997,193.8536,65.5134,27.7672,37.2466,145.2012,11.2119,0.8613,7.8244,5.0195,-7.8213,2891_1,1633.0,113.8536,1.8796,27.46,milb,R
87.2,37.1687,0.4286,116.597,93.1906,0.2724,450.3225,63.9354,-63.5501,1419.4883,1864.7671,193.8962,46.3843,13.8298,445.4204,11.9297,37.8246,58.6776,3.2749,2328.81,106.6155,40.186,162.1261,52.0245,4214.7333,1193.7248,20.486,131.6031,21.7149,2076.521,1216.8426,204.9017,59.9562,51.0782,38.2334,161.6363,12.9521,0.8922,8.249,4.338,-7.1903,2891_2,1633.0,113.8536,1.8796,27.46,milb,R
86.9,35.8953,0.3929,75.8125,92.6124,-3.5666,439.4411,72.558,-48.5534,1351.5234,1857.1079,169.001,53.2933,17.0727,559.5686,12.917,52.0558,52.2375,3.2937,2275.2455,104.4481,40.646,160.8499,54.2815,4204.8145,1120.4393,21.0432,157.0747,16.4193,2038.9838,1183.4646,191.4262,65.8239,34.4776,41.5112,134.1206,13.3011,0.8765,9.1152,-1.7682,-7.0502,2891_3,1633.0,113.8536,1.8796,27.46,milb,R
87.9,37.7273,0.4367,93.2994,91.9863,-1.7969,455.5482,67.3063,-53.1939,1379.5331,1850.3611,153.0473,56.578,19.8074,497.6546,12.1275,47.2339,62.0562,3.256,2426.6332,108.9357,39.0375,158.0667,56.9152,4275.9402,1121.2745,21.2739,153.8296,21.7498,2183.6787,1238.3196,205.1469,64.9053,49.3956,38.3245,127.1321,9.917,0.8878,7.6735,-2.3424,-9.5272,2891_4,1633.0,113.8536,1.8796,27.46,milb,R
87.9,35.5268,0.4464,80.7314,87.4426,-1.7893,444.1109,72.6712,-51.3612,1339.3306,1837.9576,178.8841,51.3368,13.7508,564.3298,13.8412,46.9945,61.5565,3.3301,2262.7395,105.4108,48.6724,165.2621,44.9148,4229.3048,1153.0416,19.4878,156.2009,20.8793,2177.2813,1195.7391,246.7246,64.8388,38.3632,31.8185,136.2576,11.4233,0.8856,12.4601,0.2198,-3.6791,2891_5,1633.0,113.8536,1.8796,27.46,milb,R
88.0,40.9317,0.5081,71.0465,108.3931,17.8025,393.5938,74.8426,-8.9825,1035.0027,2501.8313,179.2283,35.4427,1.23,357.2705,18.8367,15.7982,53.9731,3.0013,2252.094,117.476,36.3441,169.4105,54.5143,4309.4235,983.9781,12.2012,78.8343,47.1717,1566.154,876.9143,213.7298,40.5169,48.9747,48.1087,120.6886,12.2037,0.8616,13.3621,2.3023,-9.8167,2905_1,1636.0,99.3384,1.8796,19.26,college,L
87.8,37.5871,0.5,67.627,108.8128,19.7391,396.4233,76.5129,-12.8514,1047.7987,2052.7607,174.3389,41.6135,2.9538,301.6057,17.1263,31.8057,57.7861,3.1482,2314.6125,118.2706,36.4323,169.3067,53.403,4357.4359,965.5013,12.5727,67.2342,42.0421,1704.9913,982.5809,216.758,50.0372,40.3576,50.1307,116.7029,12.303,0.8535,19.4654,0.5219,-9.9423,2905_2,1636.0,99.3384,1.8796,19.26,college,L
88.4,37.7404,0.4464,65.9106,107.9429,11.8188,416.1461,73.5327,-14.0027,1093.6017,2670.5522,167.8395,33.8595,1.2344,369.1163,21.0739,16.5307,52.0714,3.1118,2241.0206,119.2925,38.0,174.0463,50.4661,4422.0329,992.8963,13.7452,97.3646,46.0837,1742.4373,963.1678,195.357,44.5297,40.6773,46.3321,122.9888,10.6528,0.8755,15.147,-3.3417,-13.1301,2905_3,1636.0,99.3384,1.8796,19.26,college,L
88.3,38.2058,0.5283,72.6158,108.3097,16.8254,405.6813,76.7857,-10.6773,1044.7135,2278.1197,162.6975,44.8069,2.9503,355.573,22.0217,20.8905,60.0668,3.1118,2290.5938,118.5713,37.0629,171.7352,52.0477,4367.0894,1011.6303,13.4686,99.7986,40.1303,1753.8294,972.4929,220.3689,41.1513,39.7562,50.1227,117.3715,11.0833,0.8556,18.1153,-3.3211,-10.2477,2905_4,1636.0,99.3384,1.8796,19.26,college,L
87.6,39.4955,0.5179,60.9314,106.4474,15.5729,401.8775,75.9816,-10.4744,1123.9348,2275.9964,165.0881,37.7483,3.9241,330.328,17.5114,25.9228,56.0864,3.1671,2290.5837,118.3879,38.1095,171.2732,52.5107,4430.7156,1009.7088,13.6952,85.3488,42.9343,1781.7194,1077.7038,201.8535,47.2247,34.2436,49.8671,123.9256,11.1344,0.8622,16.7674,-1.8052,-10.701,2905_5,1636.0,99.3384,1.8796,19.26,college,L
78.8,41.6364,0.3639,42.332,125.9464,26.2836,282.2282,67.9855,-51.0455,724.6393,1443.5437,76.3399,8.341,18.5589,162.5902,-0.3375,19.2398,15.9141,2.4744,2287.3336,127.7563,27.0873,166.2838,24.8003,4525.9949,1092.2386,8.7407,82.8237,29.7609,1352.8673,591.716,107.106,33.5922,30.0956,16.7929,82.9412,6.2048,0.7037,16.13,18.6524,-6.0882,2907_1,1029.0,82.5552,1.8542,19.96,college,R
79.1,38.6837,0.3463,38.4617,125.9213,20.0215,287.4199,68.8393,-48.8197,814.7149,1582.0094,93.736,19.1414,18.0028,308.87,2.3189,22.4022,36.743,2.5647,2305.2149,127.2403,29.6805,167.1978,29.4736,4493.1723,1134.5363,10.1013,100.7845,39.4733,1341.0331,574.2105,119.9927,33.5604,31.1387,17.3636,87.2253,4.8858,0.7299,14.6078,18.0679,-3.3813,2907_2,1029.0,82.5552,1.8542,19.96,college,R
79.6,37.988,0.3571,45.0541,127.4881,23.6158,289.4319,66.5025,-53.31,798.3776,1523.4072,97.7717,16.7784,14.4433,233.0012,2.9382,21.9097,32.3511,2.5283,2298.6254,128.3983,28.0988,166.4385,24.494,4601.6567,1123.2552,10.4011,90.084,34.1182,1347.1257,582.9636,114.8025,32.9068,29.7528,15.115,83.4703,8.2304,0.7209,14.9212,17.2171,-5.1855,2907_3,1029.0,82.5552,1.8542,19.96,college,R
78.8,40.698,0.3571,42.9557,132.1818,16.3355,288.7882,67.5437,-49.148,839.6538,1523.6247,92.7482,9.5689,20.8489,316.0089,0.075,18.6434,33.2318,2.5283,2317.4351,132.1849,28.8002,168.8052,30.0572,4644.2263,1119.5678,9.6275,96.4103,39.2769,1337.3768,567.6403,114.1705,32.9225,29.2902,19.063,85.0899,5.1584,0.7222,16.5202,19.9129,-2.6301,2907_4,1029.0,82.5552,1.8542,19.96,college,R
79.4,40.405,0.3463,40.6084,126.6524,24.1934,288.9754,67.3321,-53.4583,758.586,1450.7929,84.9361,15.1025,13.5698,196.3513,3.221,23.6272,25.6639,2.4555,2282.6771,128.0052,28.2344,167.3831,20.5238,4675.8476,1139.1813,9.1697,99.1532,32.3399,1312.8403,571.3815,119.0954,31.0054,28.1682,11.3803,86.2232,7.2351,0.6984,15.0919,20.2496,-4.8134,2907_5,1029.0,82.5552,1.8542,19.96,college,R
93.5,23.1281,0.4367,41.1255,74.1152,7.603,367.3459,79.2644,-47.296,1128.5783,1746.1634,79.6184,80.1622,23.6117,607.1665,21.2449,64.1243,68.811,2.6563,2770.445,109.0899,36.5688,169.5324,55.3625,5074.7717,1181.6125,4.476,277.7474,29.0118,1441.081,657.913,128.3139,41.2238,9.6665,55.2433,112.8132,-6.5095,0.7945,5.4996,10.8016,-5.0004,2916_1,1596.0,86.6376,1.8542,20.26,college,R
93.0,22.9669,0.4286,37.5445,77.2892,5.2463,366.5255,77.999,-48.041,1153.9296,1694.2093,71.5429,87.3877,22.5396,631.0799,30.4064,61.8243,71.007,2.7655,2804.2618,109.3258,37.0706,170.326,55.194,5063.9343,1224.4465,5.3441,294.1186,36.5797,1428.057,663.5738,144.7927,43.8467,12.4868,55.194,111.3151,-6.7795,0.8095,7.1798,10.1789,-4.5937,2916_2,1596.0,86.6376,1.8542,20.26,college,R
94.2,23.1198,0.4191,31.1268,79.4788,4.4979,367.6685,77.5353,-47.6073,1121.773,1643.2775,64.7132,91.9772,30.3068,616.911,33.5692,67.0656,67.9126,2.6927,2821.654,110.5804,36.6836,171.2874,52.6167,5234.5552,1267.1868,4.8924,283.6581,33.6863,1420.9316,658.7523,150.9288,43.8063,7.6267,52.5041,113.0916,-5.964,0.8051,5.4338,10.3505,-5.8118,2916_3,1596.0,86.6376,1.8542,20.26,college,R
94.4,24.1086,0.4542,19.9261,80.4211,2.6932,352.6933,79.1995,-45.5332,1154.8087,1662.966,75.8975,86.7369,25.9147,582.7744,26.6538,63.9879,71.6796,2.6752,2933.5613,113.5853,36.1736,170.5148,52.2411,5192.6458,1322.9304,3.3147,293.678,32.7175,1456.3053,672.2632,137.4141,41.7033,9.6212,51.4811,124.9078,-6.5925,0.8062,7.1191,12.7593,-3.9937,2916_4,1596.0,86.6376,1.8542,20.26,college,R
94.0,25.5708,0.473,30.551,75.1915,7.0909,368.5024,79.9689,-47.399,1169.6802,1668.4607,76.0056,88.4507,29.0624,619.4923,25.2702,66.8171,68.3075,2.6011,2787.874,111.3143,38.9573,172.7733,55.7113,5223.559,1304.4827,3.3851,309.6455,30.1416,1395.1586,639.4793,133.86,35.353,11.5201,55.702,122.1885,-5.5176,0.8067,7.2699,12.618,-3.6444,2916_5,1596.0,86.6376,1.8542,20.26,college,R
89.1,36.4195,0.3275,62.7194,115.1603,58.607,404.5825,77.314,-33.7573,1316.9562,2473.8196,10.7056,44.4418,14.0686,588.5318,32.7562,0.1787,16.2969,2.7655,3045.68,129.2746,30.9464,166.7136,39.8245,4560.6583,1008.9559,11.6265,121.0435,29.5561,1931.8237,1073.4619,40.6871,4.8702,13.2683,38.0777,129.7104,-0.7301,0.8097,17.2212,14.8673,-4.6464,2918_1,1637.0,100.2456,1.8796,25.04,independent,R
90.4,34.2333,0.3814,59.0455,114.1356,60.6717,411.8896,73.2896,-32.8727,1386.5355,2577.6754,5.3885,33.9569,20.5602,671.7802,37.5589,0.6263,15.5362,2.783,3087.355,129.2385,30.2947,167.4121,41.7964,4649.3092,1022.508,11.7636,115.3479,29.4665,1969.9513,1066.672,51.0558,1.8702,16.2614,40.2921,134.7208,1.0443,0.813,18.9924,13.5671,-3.6201,2918_2,1637.0,100.2456,1.8796,25.04,independent,R
89.8,30.8577,0.3214,63.3442,116.2766,61.8392,416.2996,75.1169,-34.3134,1252.3375,1984.009,8.396,31.5642,15.3951,712.9189,35.9182,0.1277,13.4532,2.8382,3079.7846,129.7363,30.4038,167.0481,40.8639,4657.0209,1026.0634,13.3548,639.7577,26.7783,1954.7236,1115.1085,46.3683,138.5198,15.4013,39.8144,131.2773,1.1335,0.8137,17.1811,12.243,-3.2312,2918_3,1637.0,100.2456,1.8796,25.04,independent,R
90.3,32.3658,0.3393,60.964,113.2918,64.7835,408.8158,74.6842,-33.9719,1208.6672,2108.0722,8.0052,30.7638,16.1839,756.1421,34.917,0.1143,13.7531,2.8558,3100.2661,128.851,30.217,167.0126,39.7291,4608.201,1020.5934,12.212,108.5457,28.0208,1966.0732,1081.6187,9.1948,6.0775,18.089,39.4443,133.7029,0.1268,0.8127,19.2855,12.8823,-3.6045,2918_4,1637.0,100.2456,1.8796,25.04,independent,R
89.3,30.8781,0.3214,43.8569,117.845,58.3525,402.2128,75.8398,-34.1569,1432.9136,2360.4592,49.5198,21.1329,110.9178,644.6504,33.041,4.4119,24.2912,2.9474,3095.8306,129.2127,30.9726,167.2232,42.209,4642.2637,985.638,13.2335,15.6255,31.7537,1956.9658,1123.9895,122.0466,20.9859,12.0364,41.4472,134.4883,0.6968,0.8352,18.2574,12.9803,-2.3879,2918_5,1637.0,100.2456,1.8796,25.04,independent,R
82.5,31.5146,0.2722,53.4951,96.5632,33.3628,304.2613,63.0518,-41.0771,932.7611,1900.2043,46.917,26.3665,23.0378,242.8169,5.5672,20.5737,36.1097,2.911,2751.537,132.8694,29.4493,182.5645,42.2452,4840.1084,1012.0535,-2.4679,95.4733,39.2217,1391.4658,736.5407,89.8196,41.3541,24.222,39.8963,74.5818,4.6378,0.828,20.6649,2.8512,-1.6954,2919_1,917.0,84.8232,1.905,18.8,college,R
82.6,31.0803,0.2911,57.7053,90.9193,35.2858,312.567,71.046,-39.2876,938.3281629334024,1674.4571068239377,104.0213837207751,36.02341860385167,23.462502765915065,276.7767,11.0419,32.67379567993684,31.74391272866847,2.8207,2775.5162,132.7934,28.8214,182.2818,42.9383,4924.3223,951.6221,-3.9791,136.08329249130156,28.8391,1495.5712036696389,779.9511891584295,92.946103870586,38.99408891259074,21.7392,42.7724,75.646,4.7369,0.8002,21.7953,2.0229,-1.0953,2919_2,917.0,84.8232,1.905,18.8,college,R
84.0,33.3624,0.25,57.0978,93.9795,36.4005,309.4982,68.1758,-38.5826,964.9305558508348,1684.6885739691595,108.503988488141,31.69577576987589,17.203177434714195,299.0557,12.7772,22.263215806251747,33.95835530544209,2.8746,2720.457,134.5015,29.6014,184.0617,46.9252,4812.6796,985.4787,-3.2291,136.76627860215444,33.6388,1476.022756881555,747.8344458285765,129.52432887334456,45.57287979745098,20.7481,39.4259,74.9766,5.452,0.8183,19.8868,2.2603,-2.1566,2919_3,917.0,84.8232,1.905,18.8,college,R
82.6,35.4204,0.3036,54.7165,92.7248,37.722,314.3687,68.1226,-36.3265,940.4396278924798,1697.9338266182872,105.22539070565708,37.04475708822272,21.889789952840264,292.3897,10.7373,31.820423115098315,33.56049377604666,2.8922,2766.5142,134.0515,28.7634,183.6061,45.0097,4847.2724,954.6934,-4.2693,128.584912999114,30.5586,1485.669386602082,770.5804953325446,105.17390903713516,40.69177848080236,23.2349,41.4477,75.4269,5.4269,0.8248,22.2383,2.787,-0.8956,2919_4,917.0,84.8232,1.905,18.8,college,R
82.6,30.55,0.2679,53.3113,93.973,36.6069,317.6077,67.9191,-34.339,953.6671056329948,1700.498118377869,101.12537007569463,39.027746613476495,20.311593731238805,312.824,14.6243,28.92572449384751,35.90279739085168,2.8571,2821.7158,132.8751,28.0776,184.1284,43.2339,4991.7229,953.1706,-4.157,139.1316797493298,30.4451,1496.7174303670702,785.9528605365824,105.34753779387498,34.5551230455801,20.9841,42.8539,78.4105,5.4145,0.8344,23.0994,1.9664,-0.8059,2919_5,917.0,84.8232,1.905,18.8,college,R
78.9,44.9603,0.2679,33.6876,91.0276,21.2988,212.7022,62.8254,-25.7413,989.488364944742,1746.346499210926,80.41692839959947,30.15453864341154,17.923500720301025,277.018,-3.1161,19.313699197446905,36.4920403484966,2.9838,2077.3878,101.8802,21.4589,151.2197,25.1264,4250.3573,1062.1852,8.2148,124.0342311139256,24.7964,1439.6423061366647,781.4827129467984,105.35987825427296,29.380011896979624,26.3527,25.1264,92.3774,9.2095,0.8287,9.0379,22.1203,-3.5623,2923_1,1641.0,73.4832,1.778,20.09,college,R
76.4,44.4005,0.2372,27.8752,91.2621,19.5077,197.1613,58.7801,-38.6144,965.6843394291768,1707.696543654422,80.86784512821632,15.25178341502702,15.765787699565925,175.2408,-8.7077,12.372926832926307,26.869858282824705,2.911,2071.5214,100.8572,22.0308,152.0982,24.9359,4292.0506,1088.3251,5.2595,107.46430314544224,28.0279,1434.000021908454,755.6139600757373,110.65393445940498,32.047894884416166,20.9415,24.8161,89.1454,11.2823,0.8339,4.2024,19.6925,-4.6912,2923_2,1641.0,73.4832,1.778,20.09,college,R
76.9,45.5734,0.2359,27.7205,92.9485,17.5067,195.9285,57.2807,-39.6758,955.8218,1369.3994,0.8008,25.6082,2.0832,160.2704,-11.8726,1.1633,10.2195,3.0741,2057.1892,98.4639,22.3934,152.8674,28.7485,4329.4107,1066.0099,5.3341,172.883,33.7676,1073.7558,668.3457,3.9293,0.7467,20.858,28.3068,89.415,10.033,0.8702,8.3797,23.0779,-0.9266,2923_3,1641.0,73.4832,1.778,20.09,college,R
76.3,44.0884,0.2183,25.6738,92.1903,18.359,200.4863,56.285,-38.9215,984.9684,1400.0571,104.2416,8.5356,4.1955,220.1484,-3.9867,0.8132,20.9537,2.9474,2099.7556,100.0515,21.4793,152.6669,24.8156,4375.7982,1094.068,5.7507,70.9545,27.3052,1075.3815,649.0013,76.7612,0.5528,18.2968,24.6459,88.1352,10.5736,0.8268,6.5663,18.7428,-4.6857,2923_4,1641.0,73.4832,1.778,20.09,college,R
76.3,43.9153,0.25,26.8255,94.7575,15.6839,196.7231,56.3201,-36.219,924.3506,1436.0874,1.0061,21.2171,1.0974,213.8072,-8.4676,1.9252,8.2086,2.9474,2179.9504,101.3291,21.1643,152.9557,23.9714,4460.3055,1111.5024,5.3211,176.607,28.9264,1105.7728,620.2153,30.363,0.0,19.9187,23.4763,89.6707,10.6105,0.8381,9.8425,21.4528,-1.8222,2923_5,1641.0,73.4832,1.778,20.09,college,R
83.4,43.0508,0.3214,54.9027,105.0741,11.9657,309.6083,70.3,-40.8143,1050.1999,1618.4514,65.8047,77.3181,6.4283,447.4365,18.0223,41.5398,23.5606,3.093,2453.4671,117.1528,30.4826,165.8547,29.1612,5060.5474,1129.2534,-5.9804,137.9887,19.5134,1267.2871,678.6674,64.4412,35.5505,63.4857,28.6732,86.4146,7.4984,0.8575,11.7536,22.8005,-17.7239,2926_1,1644.0,80.7408,1.7018,20.96,college,L
84.1,51.1533,0.3275,56.4692,104.0632,13.1881,316.593,70.9531,-39.3136,1114.8734,1575.3176,73.7563,74.2452,6.7436,512.8321,21.0014,37.6665,39.7735,3.1293,2453.5996,118.8665,31.9176,167.3556,28.5555,5040.3748,1130.7085,-4.1117,128.7849,22.9019,1323.4825,743.9752,62.1031,33.9527,60.0847,27.7581,88.4567,4.9995,0.8834,9.306,25.4266,-19.6271,2926_2,1644.0,80.7408,1.7018,20.96,college,L
83.4,45.9038,0.3571,59.908,102.0845,9.7287,303.618,76.9989,-41.075,982.2034,1511.2077,58.8029,56.1237,23.4281,387.1046,7.2242,44.3145,22.8232,3.1833,2488.9708,120.0578,33.886,167.2259,26.9225,4972.294,1111.9277,-7.3522,144.6643,16.6671,1415.95,865.3353,44.6697,34.692,57.9944,26.8161,87.9295,4.3987,0.8829,11.1135,30.5574,-22.0667,2926_4,1644.0,80.7408,1.7018,20.96,college,L
82.9,44.1072,0.3393,57.2665,101.3027,16.2598,291.9321,76.4925,-44.6281,970.4369,1532.1637,60.8591,77.0536,17.2578,422.6407,13.5029,49.9296,22.8893,3.1482,2442.6719,116.0601,29.5619,166.1618,30.3179,4944.2965,1080.8685,-10.4011,175.8963,9.6516,1320.0299,758.2819,63.9685,19.9656,61.3959,30.296,89.3783,6.4563,0.8478,12.5419,22.9781,-21.3632,2926_5,1644.0,80.7408,1.7018,20.96,college,L
86.8,41.8046,0.5,47.4382,100.0779,7.8812,328.5784,66.1045,-61.4692,733.7656,1771.7495,82.2253,56.7367,16.2238,307.5454,18.8771,24.7705,55.3094,3.0202,2931.0455,122.8089,24.7333,166.3264,51.4283,5087.7315,1174.7209,-3.9846,290.4221,17.379,1293.3105,534.5203,29.3453,19.629,14.6576,51.3308,112.4946,3.2552,0.7229,18.2975,23.4047,-10.9916,2927_1,1587.0,79.8336,1.8796,20.61,college,R
87.8,38.4862,0.5357,37.0187,99.5481,6.65,312.2379,66.8286,-58.5835,754.1446,1902.2885,56.7402,48.7311,18.8163,300.2715,13.4835,27.4784,53.5749,3.039,2932.9085,121.7818,25.0186,168.5222,53.1979,5134.9633,1194.8525,-3.4068,278.5733,15.0656,1370.7821,611.2977,32.8868,27.6089,14.319,52.8306,112.8078,3.4288,0.7156,18.5114,22.68,-9.5572,2927_2,1587.0,79.8336,1.8796,20.61,college,R
87.1,36.7364,0.5,39.0223,100.2641,5.7819,292.642,62.3279,-51.528,773.8357,1828.7409,69.0613,32.1716,5.6598,303.5074,15.2703,22.3245,33.7251,3.0566,2922.6083,121.0426,24.7944,167.1665,52.7406,5152.8659,1203.0265,-1.5991,110.865,28.6764,1363.6011,597.5001,160.4523,38.8741,7.3886,50.0781,112.1457,-4.246,0.7471,16.2628,20.5353,-3.9072,2927_3,1587.0,79.8336,1.8796,20.61,college,R
86.8,36.1359,0.4464,29.9867,101.6624,6.7125,295.5282,60.5388,-59.6707,733.3629,1848.4069,67.6259,34.053,5.5923,347.5847,19.1439,25.3602,35.8408,2.9649,2949.7777,121.7463,26.0768,168.5958,53.0532,5110.7675,1212.151,-1.3252,119.1965,25.6713,1243.4844,533.2591,166.177,40.1971,8.1651,51.7139,113.492,-6.2657,0.7208,17.3507,20.5258,-5.9746,2927_4,1587.0,79.8336,1.8796,20.61,college,R
86.9,42.2562,0.5094,40.9758,101.9407,4.6239,300.61,63.6385,-58.5532,842.2892,1893.597,63.9888,24.6197,9.9588,328.2614,13.8384,26.9917,29.9359,3.1657,2974.6718,122.6429,27.0761,171.0492,52.59,5099.7138,1204.654,-2.9188,104.7709,26.2297,1388.1179,630.8481,171.8507,46.0597,7.0024,50.1788,113.1053,-3.3124,0.776,20.2485,24.5772,-3.8791,2927_5,1587.0,79.8336,1.8796,20.61,college,R
